# Source: ORACC epsd2/admin/ur3 JSON export (CC0), seal surfaces only; tokens are citation form|POS.
text	provenience	seal	line	tokens
P118079	Umma	1	2	dumu|N Ayakala|PN
P118079	Umma	1	3	gudug|N Ninura|DN
P339043	Umma	1	1	Šusuen|RN Ayakala|PN
P339043	Umma	1	2	lugal|N kalag|V/i ensik|N
P339043	Umma	1	3	lugal|N Urim|SN Umma|SN
P339043	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P134546	Nippur	1	1	Ur.X|PN
P134546	Nippur	1	2	dubsar|N
P134546	Nippur	1	3	x|u
P141446	Umma	1	1	Ikala|PN
P141446	Umma	1	2	dubsar|N
P141446	Umma	1	3	dumu|N Lusaga|PN
P126982	Umma	1	1	Urnungal|PN
P126982	Umma	1	2	dubsar|N
P126982	Umma	1	3	dumu|N Uršara|PN
P126982	Umma	1	4	bisaŋdubak|N
P218186	Puzriš-Dagan	1	1	LuBaba|PN
P218186	Puzriš-Dagan	1	2	x|u x|u
P218186	Puzriš-Dagan	1	3	arad|N Baʾu|DN
P125357	Umma	1	1	Na.u₂.a|PN
P125357	Umma	1	2	dubsar|N kaš|N
P125357	Umma	1	3	Šara|DN
P122492	Nippur	1	1	Uršulpaeak|PN
P122492	Nippur	1	2	munumud|N
P122492	Nippur	1	3	dumu|N atu|N
P144644	Umma	1	1	Šarakam|PN
P144644	Umma	1	2	dubsar|N
P144644	Umma	1	3	dumu|N Dada|PN
P118429	Nippur	1	1	Lugirizal|PN
P118429	Nippur	1	2	dubsar|N
P118429	Nippur	1	3	dumu|N Aradŋu|PN
P376402	Umma	1	1	Urniŋarak|PN
P376402	Umma	1	2	dubsar|N
P376402	Umma	1	3	dumu|N Ur.X|PN
P340863	Umma	1	1	Uršulpaeak|PN
P340863	Umma	1	2	dubsar|N
P340863	Umma	1	3	dumu|N Lugalkugani|PN
P106437	Umma	1	1	diŋir|N
P106437	Umma	1	2	dubsar|N
P106437	Umma	1	3	dumu|N Luga|PN
P209797	Umma	1	1	Lugina|PN
P209797	Umma	1	2	dumu|N E₂.gal.e.si|PN
P209797	Umma	1	3	agaʾus|N A.hu|PN
P449983	Umma	1	1	KugNinura|PN
P449983	Umma	1	2	dubsar|N
P449983	Umma	1	3	dumu|N Nasilim|PN
P119392	Umma	1	1	UrSaman|PN
P119392	Umma	1	2	dubsar|N
P119392	Umma	1	3	dumu|N Lugina|PN
P100449	Umma	1	1	Ayakala|PN
P100449	Umma	1	2	dubsar|N
P100449	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P324221	Garšana	1	1	Ma.lik.ba.ni|PN
P324221	Garšana	1	2	arad|N Naramili|PN
P134815	Puzriš-Dagan	1	1	Šuili|PN
P134815	Puzriš-Dagan	1	2	dumu|N Imidili|PN
P141915	Girsu	1	1	LuNinŋirsukak|PN
P141915	Girsu	1	2	dubsar|N
P141915	Girsu	1	3	dumu|N Aradŋu|PN
P143928	Umma	1	1	E₂.gal.e.si|PN
P143928	Umma	1	2	dubsar|N
P143928	Umma	1	3	dumu|N Lušara|PN
P143928	Umma	1	4	saŋ.DUN₃|N
P140607	Umma	1	1	Šešani|PN
P140607	Umma	1	2	dubsar|N
P140607	Umma	1	3	dumu|N Dada|PN
P116067	Girsu	1	1	UrEškugak|PN
P116067	Girsu	1	2	dubsar|N
P116067	Girsu	1	3	dumu|N Abbagina|PN
P329413	Garšana	1	1	Šukabta|PN azu|N
P329413	Garšana	1	2	arad|N Naramili|PN
P329413	Garšana	1	3	Adadillat|PN
P329413	Garšana	1	4	dubsar|N
P329413	Garšana	1	5	dumu|N Abiya|PN arad|N
P292577	Umma	1	1	Aradŋu|PN
P292577	Umma	1	2	dubsar|N
P292577	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P519456	Umma	1	1	Šusuen|RN Ayakala|PN
P519456	Umma	1	2	lugal|N kalag|V/i ensik|N
P519456	Umma	1	3	lugal|N Urim|SN Umma|SN
P519456	Umma	1	4	lugal|N anubda|N limmu|NU arad|N
P376951	Umma	1	1	Šusuen|RN Dadaga|PN
P376951	Umma	1	2	lugal|N kalag|V/i ensik|N
P376951	Umma	1	3	lugal|N Urim|SN Umma|SN
P376951	Umma	1	4	lugal|N anubda|N limmu|NU arad|N
P135357	Umma	1	1	Šusuen|RN Ayakala|PN
P135357	Umma	1	2	lugal|N kalag|V/i ensik|N
P135357	Umma	1	3	lugal|N Urim|SN Umma|SN
P135357	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P120856	Nippur	1	1	Ur.ma.mi|PN
P120856	Nippur	1	2	dumu|N Huha|PN
P515926	Umma region	1	1	Ur.e₂.mah|PN
P515926	Umma region	1	2	dubsar|N
P515926	Umma region	1	3	dumu|N Ur.X|PN
P140257	Umma	1	1	Šeškala|PN
P140257	Umma	1	2	dubsar|N
P140257	Umma	1	3	dumu|N Lugalmagure|PN
P121744	Umma	1	1	LU₂.X|PN
P121744	Umma	1	2	dubsar|N
P121744	Umma	1	3	dumu|N da-an-x|u
P145055	Umma	1	1	A.du|PN
P145055	Umma	1	2	dubsar|N
P145055	Umma	1	3	dumu|N Luga|PN
P119238	Umma	1	1	Lu₂.ha.ia₃|PN
P119238	Umma	1	2	dubsar|N
P119238	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P390782	Umma	1	1	Gu.u₂.gu|PN
P390782	Umma	1	2	dubsar|N
P390782	Umma	1	3	dumu|N Manšum|PN
P142840	Umma	1	1	LU₂.X|PN
P142840	Umma	1	2	dubsar|N
P142840	Umma	1	3	x|u
P122241	Nippur	1	1	Urenkik|PN
P122241	Nippur	1	2	dubsar|N
P122241	Nippur	1	3	dumu|N Addaŋu|PN
P101521	Umma	1	1	Lukala|PN
P101521	Umma	1	2	dubsar|N
P101521	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P390852	Umma	1	1	Šusuen|RN Ayakala|PN
P390852	Umma	1	2	lugal|N kalag|V/i ensik|N
P390852	Umma	1	3	lugal|N Urim|SN Umma|SN
P390852	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P133450	Girsu	1	1	Luʾušginak|PN dumu|N Kaŋu|PN
P133450	Girsu	1	2	dubsar|N
P134395	Nippur	1	1	Uransiʾanak|PN
P134395	Nippur	1	2	dumu|N Lugalšaga|PN
P119812	Umma	1	1	Ur.inanna.unu.ga|PN
P119812	Umma	1	2	dumu|N x|u
P119812	Umma	1	3	nubanda|N x|u
P120786	Nippur	1	1	Lugalinimgina|PN
P120786	Nippur	1	2	dumu|N na-ba-dam-x|u
P127043	Umma	1	1	Dadaga|PN
P127043	Umma	1	2	dubsar|N
P127043	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P121894	Umma	1	1	Lušara|PN
P121894	Umma	1	2	dubsar|N
P121894	Umma	1	3	dumu|N Urgigirak|PN
P248848	Umma	1	1	Šešani|PN
P248848	Umma	1	2	dubsar|N
P248848	Umma	1	3	dumu|N Dada|PN
P104689	Puzriš-Dagan	1	1	Šusuen|RN lugal|N kalag|V/i
P104689	Puzriš-Dagan	1	2	Nibru|SN lugal|N Urim|SN
P104689	Puzriš-Dagan	1	3	Enlil|DN lugal|N an|N anubda|N limmu|NU
P104689	Puzriš-Dagan	1	4	mu|N pad|V/t Adalal|PN
P104689	Puzriš-Dagan	1	5	saŋus|V/i arad|N
P104689	Puzriš-Dagan	1	6	e|N Enlil|DN
P291588	Puzriš-Dagan	1	1	dug|V/t dubsar|N
P291588	Puzriš-Dagan	1	2	dumu|N LuNinŋirsukak|PN
P291588	Puzriš-Dagan	1	3	sipad|N nagabtum|N
P104373	Puzriš-Dagan	1	1	Urmes|PN
P104373	Puzriš-Dagan	1	2	dumu|N Lana|PN kurušda|N
P322526	Garšana	1	1	Šukabta|PN azu|N
P322526	Garšana	1	2	arad|N Naramili|PN
P322526	Garšana	1	3	Adadillat|PN
P322526	Garšana	1	4	dubsar|N
P322526	Garšana	1	5	dumu|N Abiya|PN arad|N
P341008	Umma	1	1	Šarakam|PN
P341008	Umma	1	2	dubsar|N
P341008	Umma	1	3	dumu|N Lugal.kiri₆|PN
P111872	Umma	1	1	Ayakala|PN
P111872	Umma	1	2	dumu|N ba|V/t
P111872	Umma	1	3	šagia|N Šara|DN
P208755	Umma	1	1	Lugirizal|PN
P208755	Umma	1	2	dubsar|N
P208755	Umma	1	3	dumu|N Da.du.mu|PN
P130786	Umma	1	1	Ureʾe|PN
P130786	Umma	1	2	dubsar|N
P130786	Umma	1	3	dumu|N Urniŋarak|PN
P209847	Umma	1	1	Lugalniŋlagare|PN
P209847	Umma	1	2	dubsar|N
P209847	Umma	1	3	dumu|N Dada|PN
P211574	Umma	1	1	Šusuen|RN Ayakala|PN
P211574	Umma	1	2	lugal|N kalag|V/i ensik|N
P211574	Umma	1	3	lugal|N Urim|SN Umma|SN
P211574	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P119111	Umma	1	1	Ikala|PN
P119111	Umma	1	2	dubsar|N
P119111	Umma	1	3	dumu|N Lusaga|PN
P140484	Umma	1	1	Urištaran|PN
P140484	Umma	1	2	dumu|N UrEnunak|PN
P355948	Girsu	1	1	GemeLamma|PN
P355948	Girsu	1	2	erešdiŋir|N
P355948	Girsu	1	3	Baʾu|DN
P355948	Girsu	2	1	Urdamu|PN
P355948	Girsu	2	2	dubsar|N
P355948	Girsu	2	3	dumu|N Ursaga|PN
P390501	Girsu	1	1	Ludiŋirak|PN
P390501	Girsu	1	2	dubsar|N
P390501	Girsu	1	3	dumu|N Urtur|PN
P377090	Umma	1	1	Daga|PN
P377090	Umma	1	2	dubsar|N
P377090	Umma	1	3	dumu|N Ur.geš.ša₃.ga|PN
P324108	Garšana	1	1	An.na.ah.i₃.li₂|PN ašgab|N
P324108	Garšana	1	2	dumu|N Sa₂.ba|PN
P454061	Irisagrig	1	1	Uršulpaeak|PN
P454061	Irisagrig	1	2	dubsar|N arua|N
P454061	Irisagrig	1	3	Puzursuen|PN
P454061	Irisagrig	1	4	dumu|N
P119541	Umma	1	1	Lukala|PN
P119541	Umma	1	2	dubsar|N
P119541	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P340619	Girsu	1	1	Urnumušdak|PN
P340619	Girsu	1	2	dumu|N Lu₂.e₂.sa₆.ga|PN
P114689	Girsu	1	1	Šulgir|RN x-x-x-x|u
P114689	Girsu	1	2	nita|N kalag|V/i dumu|N x-x|u
P114689	Girsu	1	3	lugal|N Urim|SN irara|N
P114689	Girsu	1	4	arad|N
P322930	SI.A-a Arch.	1	1	Šuninšubur|PN
P322930	SI.A-a Arch.	1	2	dubsar|N
P322930	SI.A-a Arch.	1	3	dumu|N Eštarnuʾʾid|PN
P119054	Umma	1	1	Lugal.e.ba.an.sa₆|PN
P119054	Umma	1	2	dubsar|N
P119054	Umma	1	3	dumu|N Urištaran|PN
P235494	Umma	1	1	Amarsuenak|RN Urlisin|PN
P235494	Umma	1	2	nita|N kalag|V/i ensik|N
P235494	Umma	1	3	lugal|N Urim|SN Umma|SN
P235494	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P109957	Girsu	1	1	Luninšubur|PN
P109957	Girsu	1	2	dubsar|N
P109957	Girsu	1	3	dumu|N UrNinŋirsuk|PN
P114666	Girsu	1	1	UrNinŋirsuk|PN
P114666	Girsu	1	2	dubsar|N
P114666	Girsu	1	3	dumu|N Nabasag|PN
P114666	Girsu	1	4	nubanda|N
P379962	Girsu	1	1	UrNinŋešzidakak|PN
P379962	Girsu	1	2	dubsar|N
P379962	Girsu	1	3	dumu|N Lugalsaga|PN
P121528	Nippur	1	1	NurAdad|PN
P121528	Nippur	1	2	dumu|N x|u
P129118	Umma	1	1	Ayakala|PN
P129118	Umma	1	2	dubsar|N
P129118	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P290726	Umma	1	1	Uršara|PN
P290726	Umma	1	2	dubsar|N
P290726	Umma	1	3	dumu|N Šeškala|PN
P119404	Umma	1	1	Urnungal|PN
P119404	Umma	1	2	dubsar|N
P119404	Umma	1	3	dumu|N Uršara|PN
P119404	Umma	1	4	bisaŋdubak|N
P130769	Umma	1	1	Urlisin|PN
P130769	Umma	1	2	ensik|N Umma|SN
P130769	Umma	1	3	Šešani|PN dubsar|N
P130769	Umma	1	4	dumu|N Lugalniŋlagare|PN
P130769	Umma	1	5	arad|N
P332199	unknown	1	1	Ibbisuen|RN ur-ki-x|u
P332199	unknown	1	2	lugal|N kalag|V/i dubsar|N
P332199	unknown	1	3	lugal|N Urim|SN dumu|N LU₂.X|PN
P332199	unknown	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P121482	Nippur	1	1	Ŋirineʾisag|PN
P121482	Nippur	1	2	dumu|N Hababa|PN
P121482	Nippur	1	3	guzala|N
P108215	Umma	1	1	UrAšarak|PN
P108215	Umma	1	2	nukirik|N
P108215	Umma	1	3	dumu|N Lugalituda|PN
P123145	Girsu	1	1	Šagkuge|PN
P123145	Girsu	1	2	dubsar|N
P123145	Girsu	1	3	dumu|N Lukala|PN
P125992	Puzriš-Dagan	1	1	Nursuen|PN
P125992	Puzriš-Dagan	1	2	dubsar|N
P125992	Puzriš-Dagan	1	3	dumu|N IddinErra|PN
P114236	Umma	1	1	dug|V/t
P114236	Umma	1	2	dubsar|N
P114236	Umma	1	3	dumu|N La.a.sa₆|PN
P407546	Puzriš-Dagan	1	1	Duga|PN dubsar|N
P407546	Puzriš-Dagan	1	2	dumu|N LuNinŋirsukak|PN
P407546	Puzriš-Dagan	1	3	sipad|N nagabtum|N
P105974	Puzriš-Dagan	1	1	UrEškugak|PN
P105974	Puzriš-Dagan	1	2	dubsar|N
P105974	Puzriš-Dagan	1	3	dumu|N Abbagina|PN
P119957	Puzriš-Dagan	1	1	dug|V/t dubsar|N
P119957	Puzriš-Dagan	1	2	dumu|N LuNinŋirsukak|PN
P119957	Puzriš-Dagan	1	3	sipad|N nagabtum|N
P104666	Umma	1	1	Urnungal|PN
P104666	Umma	1	2	dubsar|N
P104666	Umma	1	3	dumu|N Uršara|PN
P104666	Umma	1	4	bisaŋdubak|N
P127106	Umma	1	1	Šeškala|PN
P127106	Umma	1	2	dubsar|N
P127106	Umma	1	3	dumu|N Dada|PN
P380014	Girsu	1	1	Ur.bad₃.tibirₓ|PN
P380014	Girsu	1	2	x|u
P144428	Umma	1	1	Lugalezem|PN
P144428	Umma	1	2	dubsar|N
P144428	Umma	1	3	dumu|N Dada|PN
P112248	Umma	1	1	Šusuen|RN Ayakala|PN
P112248	Umma	1	2	lugal|N kalag|V/i ensik|N
P112248	Umma	1	3	lugal|N Urim|SN Umma|SN
P112248	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P122304	Nippur	1	1	A₂.gu|PN
P122304	Nippur	1	2	dumu|N ur-na-x|u
P140938	Umma	1	1	Lu₂.ha.ia₃|PN
P140938	Umma	1	2	dubsar|N
P140938	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P201431	Puzriš-Dagan	1	1	Šusuen|RN
P201431	Puzriš-Dagan	1	2	lugal|N kalag|V/i
P201431	Puzriš-Dagan	1	3	lugal|N Urim|SN
P201431	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU
P201431	Puzriš-Dagan	1	5	Uršulpaeak|PN
P201431	Puzriš-Dagan	1	6	dubsar|N
P201431	Puzriš-Dagan	1	7	dumu|N Urhayak|PN
P201431	Puzriš-Dagan	1	8	arad|N
P120339	Umma	1	1	Daga|PN
P120339	Umma	1	2	dubsar|N
P120339	Umma	1	3	dumu|N Ur.geš.ša₃.ga|PN
P209001	Umma	1	1	Dadaga|PN
P209001	Umma	1	2	dubsar|N
P209001	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P376394	Umma	1	1	Inimšara|PN
P376394	Umma	1	2	dubsar|N
P376394	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P101464	Umma	1	1	Di.ni.li₂|PN
P101464	Umma	1	2	dubsar|N
P101464	Umma	1	3	dumu|N Lu₂.kukku₂|PN
P291137	Umma	1	1	Lugaltida|PN
P291137	Umma	1	2	dubsar|N
P291137	Umma	1	3	dumu|N Šeškala|PN
P322463	unknown	1	1	A.da.i₃.zu|PN
P322463	unknown	1	2	dumu|N Puzur-X|PN
P227503	Mari	1	1	E₂.nun.da.gan|PN
P227503	Mari	1	2	dumu|N It.lal₃.er₃.ra|PN
P104236	Puzriš-Dagan	1	1	Šusuen|RN UrKugnunak|PN
P104236	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P104236	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N LuNinŋirsukak|PN kurušda|N
P104236	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P315710	Girsu	1	1	Gir₂.su.ki.du₁₀|PN
P315710	Girsu	1	2	dumu|N unuₓ(/GU₄.KU/)|X
P118215	Umma	1	1	Uramanak|PN
P118215	Umma	1	2	dubsar|N
P118215	Umma	1	3	dumu|N Lugalniŋlagare|PN
P339385	Umma	1	1	Urnumušdak|PN
P339385	Umma	1	2	dubsar|N
P339385	Umma	1	3	dumu|N Lugal.gu₄.e|PN
P112618	Umma	1	1	Ayakala|PN
P112618	Umma	1	2	dubsar|N
P112618	Umma	1	3	x|u
P144078	Umma	1	1	Lušara|PN
P144078	Umma	1	2	dubsar|N
P144078	Umma	1	3	dumu|N La.NI.ŋu₁₀|PN
P140892	Umma	1	1	Lugal.si.NE.e|PN
P140892	Umma	1	2	dubsar|N
P140892	Umma	1	3	dumu|N Lugalbad|PN
P120293	Umma	1	1	Ur.DUN|PN
P120293	Umma	1	2	dubsar|N
P120293	Umma	1	3	dumu|N Dada|PN
P109404	Umma	1	1	Lugalemahe|PN
P109404	Umma	1	2	dubsar|N
P109404	Umma	1	3	dumu|N Lugalkugani|PN
P517624	Puzriš-Dagan	1	1	Šusuen|RN Lugalituda|PN
P517624	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P517624	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N UrDumuzidak|PN
P517624	Puzriš-Dagan	1	4	lugal|N anubda|N limmu|NU arad|N
P120769	Nippur	1	1	UrMamik|PN
P120769	Nippur	1	2	dumu|N Huha|PN
P144582	Umma	1	1	Šagkuge|PN
P144582	Umma	1	2	dubsar|N
P144582	Umma	1	3	dumu|N Šara₂.ga₂.la₂|PN
P209451	Umma	1	1	Urnumušdak|PN
P209451	Umma	1	2	dubsar|N
P209451	Umma	1	3	dumu|N Lugal.gu₄.e|PN
P133391	Girsu	1	1	Urlammar|PN
P133391	Girsu	1	2	dubsar|N
P133391	Girsu	1	3	dumu|N Ma.an|PN
P339151	Umma	1	1	Šagkuge|PN
P339151	Umma	1	2	dubsar|N
P339151	Umma	1	3	dumu|N Šara₂.ga₂.la₂|PN
P100808	Umma	1	1	Lugalezem|PN dubsar|N
P100808	Umma	1	2	dumu|N Lugalemahe|PN
P100808	Umma	1	3	šabra|N
P126890	Umma	1	1	Luduga|PN
P126890	Umma	1	2	dubsar|N
P126890	Umma	1	3	dumu|N UrNintud|PN
P117334	Umma	1	1	Alulu|PN
P117334	Umma	1	2	dumu|N Inimšara|PN
P117334	Umma	1	3	kurušda|N Šara₂.ka|PN
P249131	Umma	1	1	Lu₂.sa₆.i₃.zu|PN
P249131	Umma	1	2	dubsar|N
P249131	Umma	1	3	dumu|N Ayakala|PN
P120047	Umma	1	1	Šara₂.za.me|PN
P120047	Umma	1	2	arad|N Šara|DN
P120047	Umma	1	3	ugula|N kinkin|N
P125245	Umma	1	1	Lubanda|PN
P125245	Umma	1	2	munsub|N Šara|DN
P125245	Umma	1	3	dumu|N Gigir.re|PN
P122580	Umma	1	1	Šusuen|RN Ayakala|PN
P122580	Umma	1	2	lugal|N kalag|V/i ensik|N
P122580	Umma	1	3	lugal|N Urim|SN Umma|SN
P122580	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P104518	Puzriš-Dagan	1	1	Šusuen|RN Ahamwaqar|PN
P104518	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P104518	Puzriš-Dagan	1	3	lugal|N Urim|SN arad|N
P104518	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU
P291619	Umma	1	1	Lugal.si.NE.e|PN
P291619	Umma	1	2	dubsar|N
P291619	Umma	1	3	dumu|N Lugalsaga|PN
P339501	Umma	1	1	Lugalheŋal|PN
P339501	Umma	1	2	dubsar|N
P339501	Umma	1	3	dumu|N Uršara|PN
P312651	Umma	1	1	KugNinura|PN
P312651	Umma	1	2	dubsar|N
P312651	Umma	1	3	dumu|N Nasilim|PN
P128027	Puzriš-Dagan	1	1	Urmes|PN
P128027	Puzriš-Dagan	1	2	dumu|N Lana|PN kurušda|N
P203322	Girsu	1	1	Urmes|PN x|u
P203322	Girsu	1	2	dumu|N Lugal.SIK₂.BU|PN
P117764	Umma	1	1	Du₁₀.ga.mu|PN
P117764	Umma	1	2	dubsar|N
P117764	Umma	1	3	dumu|N A.mu.an|PN
P141104	Umma	1	1	diŋir|N
P141104	Umma	1	2	dubsar|N
P141104	Umma	1	3	dumu|N Luga|PN
P143139	Umma	1	1	Urgigirak|PN
P143139	Umma	1	2	dubsar|N
P143139	Umma	1	3	dumu|N Bar.ra.an|PN
P144306	Puzriš-Dagan	1	1	Amarsuenak|RN x|u
P144306	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P144306	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N x|u
P144306	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P139636	Umma	1	1	Šarakam|PN
P139636	Umma	1	2	dubsar|N
P139636	Umma	1	3	dumu|N Lugal.kiri₆|PN
P291249	Umma	1	1	Umani|PN
P291249	Umma	1	2	dubsar|N
P291249	Umma	1	3	dumu|N Urgigirak|PN
P102136	Umma	1	1	Lukala|PN
P102136	Umma	1	2	dubsar|N
P102136	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P339852	Umma	1	1	Lukala|PN
P339852	Umma	1	2	dubsar|N
P339852	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P142378	Umma	1	1	Ušŋu|PN
P142378	Umma	1	2	dubsar|N
P142378	Umma	1	3	dumu|N Lugalsaga|PN
P235210	Umma	1	1	Ikala|PN
P235210	Umma	1	2	dubsar|N
P235210	Umma	1	3	dumu|N Lusaga|PN
P248720	Umma	1	1	Šeškala|PN
P248720	Umma	1	2	dubsar|N
P248720	Umma	1	3	dumu|N tir-x|u
P515834	Umma	1	1	Muni|PN dubsar|N
P515834	Umma	1	2	dumu|N Ayakala|PN
P515834	Umma	1	3	gudug|N Ninura|DN
P116525	Girsu	1	1	InimInanakak|PN
P116525	Girsu	1	2	dubsar|N
P116525	Girsu	1	3	dumu|N Abbagina|PN
P116525	Girsu	1	4	saŋ.DUN₃|N
P140345	Umma	1	1	x|u x|u
P140345	Umma	1	2	lugal|N kalag|V/i ensik|N
P140345	Umma	1	3	lugal|N Urim|SN Umma|SN
P140345	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P387856	Irisagrig	1	1	Ippalis|PN
P387856	Irisagrig	1	2	dubsar|N
P387856	Irisagrig	1	3	dumu|N ŠuMama|PN
P143990	Umma	1	1	Gu.u₂.gu|PN
P143990	Umma	1	2	dubsar|N
P143990	Umma	1	3	dumu|N Manšum|PN
P113727	Umma	1	1	Luninšubur|PN
P113727	Umma	1	2	arad|N Šara|DN
P340072	Umma	1	1	Ursuen|PN
P340072	Umma	1	2	dubsar|N
P340072	Umma	1	3	dumu|N Araŋu|PN
P107334	Umma	1	1	Uršulpaeak|PN
P107334	Umma	1	2	dubsar|N
P107334	Umma	1	3	dumu|N Lugalkugani|PN
P324299	Garšana	1	1	Simatištaran|PN
P324299	Garšana	1	2	dumumunus|N lugal|N
P324299	Garšana	1	3	Puzur₄.a.ku.um|PN
P324299	Garšana	1	4	azlag|N arad|N
P119280	Umma	1	1	Ikala|PN
P119280	Umma	1	2	dubsar|N
P119280	Umma	1	3	dumu|N Lusaga|PN
P324333	Garšana	1	1	Nin.gu₂.gal|PN
P324333	Garšana	1	2	lu|N egir-ra-x|u
P324333	Garšana	1	3	Šu.bu.ul.tum|PN
P324333	Garšana	1	4	geme|N
P141807	Umma	1	1	Lugal.nesag|PN
P141807	Umma	1	2	dubsar|N
P141807	Umma	1	3	dumu|N Lubanda|PN
P121206	Nippur	1	1	Ursuen|PN
P121206	Nippur	1	2	dubsar|N
P121206	Nippur	1	3	dumu|N En.lil₂.mu|PN
P142728	Umma	1	1	Ikala|PN
P142728	Umma	1	2	dubsar|N
P142728	Umma	1	3	dumu|N Lusaga|PN
P140715	Umma	1	1	Šagninŋa|PN
P140715	Umma	1	2	dubsar|N
P140715	Umma	1	3	dumu|N Lugal.ušurₓ|PN
P126039	Puzriš-Dagan	1	1	Nannamaba|PN
P126039	Puzriš-Dagan	1	2	dubsar|N
P126039	Puzriš-Dagan	1	3	dumu|N Unapšen|PN
P118868	Umma	1	1	Ušŋu|PN
P118868	Umma	1	2	dubsar|N
P118868	Umma	1	3	dumu|N Lugalsaga|PN
P290458	Umma	1	1	Luduga|PN
P290458	Umma	1	2	dubsar|N
P290458	Umma	1	3	dumu|N He₂.ma.du|PN
P105759	Girsu	1	1	Lugalentarsud|PN
P105759	Girsu	1	2	dubsar|N
P105759	Girsu	1	3	dumu|N Luninšubur|PN
P292465	Umma	1	1	Amarsuenak|RN Urlisin|PN
P292465	Umma	1	2	nita|N kalag|V/i ensik|N
P292465	Umma	1	3	lugal|N Urim|SN Umma|SN
P292465	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P112970	Puzriš-Dagan	1	1	Šusuen|RN UrKugnunak|PN
P112970	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P112970	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N LuNinŋirsukak|PN kurušda|N
P112970	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P108184	Umma	1	1	Ur.X|PN
P108184	Umma	1	2	dubsar|N
P108184	Umma	1	3	dumu|N Lugal-X|PN
P145002	Umma	1	1	Luninšubur|PN
P145002	Umma	1	2	dubsar|N
P145002	Umma	1	3	dumu|N Duga|PN
P145002	Umma	1	4	šabra|N Šara₂.ka|PN
P292170	Umma	1	1	Urlugal|PN
P292170	Umma	1	2	dubsar|N
P292170	Umma	1	3	dumu|N Dagi|PN
P107271	Umma	1	1	di-x-ne-x|u
P107271	Umma	1	2	sipad|N ur|N
P129323	Umma	1	1	Luduga|PN
P129323	Umma	1	2	dumu|N Lugalniŋlagare|PN
P118887	Umma	1	1	Lušara|PN
P118887	Umma	1	2	dubsar|N
P118887	Umma	1	3	dumu|N Ursaga|PN
P339917	Umma	1	1	Lukala|PN
P339917	Umma	1	2	dubsar|N
P339917	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P119795	Umma	1	1	UrSaman|PN
P119795	Umma	1	2	dubsar|N
P119795	Umma	1	3	dumu|N Lugina|PN
P116460	Girsu	1	1	Urnanše|PN
P116460	Girsu	1	2	dubsar|N
P116460	Girsu	1	3	dumu|N Nabasag|PN
P515971	Irisagrig	1	1	Šuili|PN
P515971	Irisagrig	1	2	dubsar|N
P515971	Irisagrig	1	3	dumu|N iš-me-DINGIR|X
P235355	Umma	1	1	Al.la.igi.še₃.du|PN
P235355	Umma	1	2	dubsar|N
P235355	Umma	1	3	dumu|N Ur.a.a.mu|PN
P330235	Umma	1	1	Šarakam|PN
P330235	Umma	1	2	dubsar|N
P330235	Umma	1	3	dumu|N Lugal.kiri₆|PN
P330235	Umma	1	4	šabra|N
P129289	Umma	1	1	x|u
